area,part_of,ts,cases,fatalities,recovered,tested,hospitalized,ventilated
Osječko-baranjska,HR,2020-05-29 14:00:00,134,8,,,,
Osječko-baranjska,HR,2020-05-30 14:00:00,134,8,,,,
Osječko-baranjska,HR,2020-05-31 14:00:00,134,8,,,,
Osječko-baranjska,HR,2020-06-01 14:00:00,134,8,,,,
Osječko-baranjska,HR,2020-06-02 12:38:00,134,8,,,,
Osječko-baranjska,HR,2020-06-03 14:00:00,134,8,,,,
Osječko-baranjska,HR,2020-06-04 12:40:00,134,8,,,,
Osječko-baranjska,HR,2020-06-05 14:00:00,134,8,,,,
Osječko-baranjska,HR,2020-06-06 13:10:00,134,8,,,,
Osječko-baranjska,HR,2020-06-07 14:00:00,134,8,,,,
Osječko-baranjska,HR,2020-06-08 12:47:00,134,8,,,,
Osječko-baranjska,HR,2020-06-09 14:00:00,134,8,,,,
Osječko-baranjska,HR,2020-06-10 12:43:00,134,8,,,,
Osječko-baranjska,HR,2020-06-11 14:00:00,134,8,,,,
Osječko-baranjska,HR,2020-06-12 13:04:00,134,8,,,,
Osječko-baranjska,HR,2020-06-13 13:52:00,135,8,,,,
Osječko-baranjska,HR,2020-06-14 13:24:00,135,8,,,,
Osječko-baranjska,HR,2020-06-15 13:09:00,135,8,,,,
Osječko-baranjska,HR,2020-06-16 12:44:00,135,8,,,,
Osječko-baranjska,HR,2020-06-17 14:00:00,135,8,,,,
Osječko-baranjska,HR,2020-06-18 13:01:00,135,8,,,,
Osječko-baranjska,HR,2020-06-19 14:00:00,135,8,,,,
Osječko-baranjska,HR,2020-06-20 14:00:00,137,8,,,,
Osječko-baranjska,HR,2020-06-21 12:48:00,142,8,,,,
Osječko-baranjska,HR,2020-06-22 14:00:00,145,8,,,,
Osječko-baranjska,HR,2020-06-23 14:00:00,157,8,,,,
Osječko-baranjska,HR,2020-06-24 14:00:00,161,8,,,,
Osječko-baranjska,HR,2020-06-25 12:43:00,201,8,,,,
Osječko-baranjska,HR,2020-06-26 14:28:00,213,8,,,,
Osječko-baranjska,HR,2020-06-27 14:03:00,233,8,,,,
Osječko-baranjska,HR,2020-06-28 13:52:00,265,8,,,,
Osječko-baranjska,HR,2020-06-29 13:30:00,272,8,,,,
Osječko-baranjska,HR,2020-06-30 14:00:00,279,8,,,,
Osječko-baranjska,HR,2020-07-01 14:00:00,295,8,,,,
Osječko-baranjska,HR,2020-07-02 13:00:00,321,8,,,,
Osječko-baranjska,HR,2020-07-03 13:02:00,333,8,,,,
Osječko-baranjska,HR,2020-07-04 12:48:00,348,8,,,,
Osječko-baranjska,HR,2020-07-05 12:55:00,355,8,,,,
Osječko-baranjska,HR,2020-07-06 12:41:00,371,8,,,,
Osječko-baranjska,HR,2020-07-07 14:00:00,376,8,,,,
Osječko-baranjska,HR,2020-07-08 12:19:00,380,8,,,,
Osječko-baranjska,HR,2020-07-09 12:28:00,388,8,,,,
Osječko-baranjska,HR,2020-07-10 12:54:00,403,8,,,,
Osječko-baranjska,HR,2020-07-11 13:09:00,454,8,,,,
Osječko-baranjska,HR,2020-07-12 12:55:00,456,8,,,,
Osječko-baranjska,HR,2020-07-13 14:00:00,463,8,,,,
Osječko-baranjska,HR,2020-07-14 14:00:00,474,8,,,,
Osječko-baranjska,HR,2020-07-15 13:51:00,481,8,,,,
Osječko-baranjska,HR,2020-07-16 13:42:00,487,8,,,,
Osječko-baranjska,HR,2020-07-17 14:00:00,487,8,,,,
Osječko-baranjska,HR,2020-07-18 14:00:00,511,8,,,,
Osječko-baranjska,HR,2020-07-19 13:29:00,521,8,,,,
Osječko-baranjska,HR,2020-07-20 14:00:00,521,8,,,,
Osječko-baranjska,HR,2020-07-21 14:00:00,521,8,,,,
Osječko-baranjska,HR,2020-07-22 14:00:00,539,10,,,,
Osječko-baranjska,HR,2020-07-23 14:00:00,546,10,,,,
Osječko-baranjska,HR,2020-07-24 13:31:00,546,10,,,,
Osječko-baranjska,HR,2020-07-25 15:05:00,558,12,,,,
Osječko-baranjska,HR,2020-07-26 14:00:00,559,12,,,,
Osječko-baranjska,HR,2020-07-27 14:00:00,560,15,,,,
Osječko-baranjska,HR,2020-07-28 14:00:00,562,16,,,,
Osječko-baranjska,HR,2020-07-29 13:44:00,566,16,,,,
Osječko-baranjska,HR,2020-07-30 13:28:00,574,18,,,,
Osječko-baranjska,HR,2020-07-31 14:00:00,584,19,,,,
Osječko-baranjska,HR,2020-08-01 13:27:00,594,19,,,,
Osječko-baranjska,HR,2020-08-02 13:41:00,595,21,,,,
Osječko-baranjska,HR,2020-08-03 13:14:00,597,22,,,,
Osječko-baranjska,HR,2020-08-04 12:54:00,602,23,,,,
Osječko-baranjska,HR,2020-08-05 12:31:00,610,23,,,,
Osječko-baranjska,HR,2020-08-06 13:29:00,610,23,,,,
Osječko-baranjska,HR,2020-08-07 13:00:00,611,19,,,,
Osječko-baranjska,HR,2020-08-08 13:02:00,617,20,,,,
Osječko-baranjska,HR,2020-08-09 13:01:00,623,20,,,,
Osječko-baranjska,HR,2020-08-10 12:58:00,628,21,,,,
Osječko-baranjska,HR,2020-08-11 13:09:00,634,22,,,,
Osječko-baranjska,HR,2020-08-12 13:02:00,639,22,,,,
Osječko-baranjska,HR,2020-08-13 13:11:00,652,22,,,,
Osječko-baranjska,HR,2020-08-14 13:10:00,668,23,,,,
Osječko-baranjska,HR,2020-08-15 12:58:00,677,23,,,,
Osječko-baranjska,HR,2020-08-16 12:53:00,685,23,,,,
Osječko-baranjska,HR,2020-08-17 13:20:00,686,23,,,,
Osječko-baranjska,HR,2020-08-18 13:39:00,696,23,,,,
Osječko-baranjska,HR,2020-08-19 13:51:00,713,24,,,,
Osječko-baranjska,HR,2020-08-20 13:50:00,719,23,,,,
Osječko-baranjska,HR,2020-08-21 13:33:00,723,23,,,,
Osječko-baranjska,HR,2020-08-22 13:56:00,730,23,,,,
Osječko-baranjska,HR,2020-08-23 13:45:00,742,24,,,,
Osječko-baranjska,HR,2020-08-24 13:03:00,751,25,,,,
Osječko-baranjska,HR,2020-08-25 13:00:00,758,26,,,,
Osječko-baranjska,HR,2020-08-26 13:02:00,766,26,,,,
Osječko-baranjska,HR,2020-08-27 13:14:00,770,27,,,,
Osječko-baranjska,HR,2020-08-28 12:46:00,779,27,,,,
Osječko-baranjska,HR,2020-08-29 13:00:00,787,27,,,,
Osječko-baranjska,HR,2020-08-30 08:47:00,791,27,,,,
Osječko-baranjska,HR,2020-08-31 08:09:00,794,28,,,,
Osječko-baranjska,HR,2020-09-01 09:12:00,795,29,,,,
Osječko-baranjska,HR,2020-09-02 08:14:00,812,29,,,,
Osječko-baranjska,HR,2020-09-03 08:52:00,819,29,,,,
Osječko-baranjska,HR,2020-09-04 08:53:00,827,29,,,,
Osječko-baranjska,HR,2020-09-05 08:19:00,835,29,,,,
Osječko-baranjska,HR,2020-09-06 08:16:00,840,29,,,,
Osječko-baranjska,HR,2020-09-07 09:01:00,842,29,,,,
Osječko-baranjska,HR,2020-09-08 08:10:00,848,29,,,,
Osječko-baranjska,HR,2020-09-09 08:11:00,856,29,,,,
Osječko-baranjska,HR,2020-09-10 09:15:00,866,29,,,,
Osječko-baranjska,HR,2020-09-11 08:45:00,870,29,,,,
Osječko-baranjska,HR,2020-09-12 08:44:00,876,30,,,,
Osječko-baranjska,HR,2020-09-13 08:39:00,884,31,,,,
Osječko-baranjska,HR,2020-09-14 08:15:00,887,31,,,,
Osječko-baranjska,HR,2020-09-15 08:55:00,898,31,,,,
Osječko-baranjska,HR,2020-09-16 08:10:00,922,32,,,,
Osječko-baranjska,HR,2020-09-17 08:29:00,933,32,,,,
Osječko-baranjska,HR,2020-09-18 08:23:00,938,35,,,,
Osječko-baranjska,HR,2020-09-19 08:30:00,943,35,,,,
Osječko-baranjska,HR,2020-09-20 08:37:00,950,35,,,,
Osječko-baranjska,HR,2020-09-21 08:04:00,954,36,,,,
Osječko-baranjska,HR,2020-09-22 08:12:00,958,36,,,,
Osječko-baranjska,HR,2020-09-23 08:47:00,972,36,,,,
Osječko-baranjska,HR,2020-09-24 08:11:00,975,36,,,,
Osječko-baranjska,HR,2020-09-25 08:19:00,986,36,,,,
Osječko-baranjska,HR,2020-09-26 08:42:00,999,36,,,,
Osječko-baranjska,HR,2020-09-27 08:45:00,1006,38,,,,
Osječko-baranjska,HR,2020-09-28 08:39:00,1012,38,,,,
Osječko-baranjska,HR,2020-09-29 08:36:00,1018,39,,,,
Osječko-baranjska,HR,2020-09-30 08:38:00,1026,39,,,,
Osječko-baranjska,HR,2020-10-01 08:36:00,1032,39,,,,
Osječko-baranjska,HR,2020-10-02 08:31:00,1044,40,,,,
Osječko-baranjska,HR,2020-10-03 08:35:00,1050,40,,,,
Osječko-baranjska,HR,2020-10-04 08:32:00,1064,41,,,,
Osječko-baranjska,HR,2020-10-05 08:07:00,1074,41,,,,
Osječko-baranjska,HR,2020-10-06 08:41:00,1086,41,,,,
Osječko-baranjska,HR,2020-10-07 08:46:00,1120,41,,,,
Osječko-baranjska,HR,2020-10-08 09:05:00,1176,41,,,,
Osječko-baranjska,HR,2020-10-09 08:21:00,1210,42,,,,
Osječko-baranjska,HR,2020-10-10 09:08:00,1226,42,,,,
Osječko-baranjska,HR,2020-10-11 08:39:00,1264,45,,,,
Osječko-baranjska,HR,2020-10-12 08:28:00,1278,46,,,,
Osječko-baranjska,HR,2020-10-13 08:25:00,1291,46,,,,
Osječko-baranjska,HR,2020-10-14 08:28:00,1328,47,,,,
Osječko-baranjska,HR,2020-10-15 08:54:00,1395,47,,,,
Osječko-baranjska,HR,2020-10-16 08:20:00,1537,47,,,,
Osječko-baranjska,HR,2020-10-17 08:33:00,1632,47,,,,
Osječko-baranjska,HR,2020-10-18 08:47:00,1658,47,,,,
Osječko-baranjska,HR,2020-10-19 09:08:00,1702,48,,,,
Osječko-baranjska,HR,2020-10-20 08:51:00,1739,48,,,,
Osječko-baranjska,HR,2020-10-21 08:53:00,1828,48,,,,
Osječko-baranjska,HR,2020-10-22 08:16:00,1952,51,,,,
Osječko-baranjska,HR,2020-10-23 08:44:00,2078,55,,,,
Osječko-baranjska,HR,2020-10-24 08:46:00,2285,57,,,,
Osječko-baranjska,HR,2020-10-25 08:42:00,2458,58,,,,
Požeško-slavonska,HR,2020-03-21 17:07:00,0,0,,,,
Požeško-slavonska,HR,2020-03-22 15:34:00,0,0,,,,
Požeško-slavonska,HR,2020-03-23 15:56:00,0,0,,,,
Požeško-slavonska,HR,2020-03-24 16:00:00,0,0,,,,
Požeško-slavonska,HR,2020-03-25 16:00:00,0,0,,,,
Požeško-slavonska,HR,2020-03-26 15:21:00,0,0,,,,
Požeško-slavonska,HR,2020-03-27 16:00:00,0,0,,,,
Požeško-slavonska,HR,2020-03-28 15:38:00,0,0,,,,
Požeško-slavonska,HR,2020-03-29 14:00:00,0,0,,,,
Požeško-slavonska,HR,2020-03-30 13:34:00,0,0,,,,
Požeško-slavonska,HR,2020-03-31 14:00:00,1,0,,,,
Požeško-slavonska,HR,2020-04-01 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-02 13:30:00,3,0,,,,
Požeško-slavonska,HR,2020-04-03 13:48:00,3,0,,,,
Požeško-slavonska,HR,2020-04-04 14:04:00,3,0,,,,
Požeško-slavonska,HR,2020-04-05 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-06 13:58:00,3,0,,,,
Požeško-slavonska,HR,2020-04-07 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-08 11:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-09 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-10 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-11 13:17:00,3,0,,,,
Požeško-slavonska,HR,2020-04-12 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-13 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-14 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-15 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-16 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-17 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-18 13:26:00,3,0,,,,
Požeško-slavonska,HR,2020-04-19 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-20 13:54:00,3,0,,,,
Požeško-slavonska,HR,2020-04-21 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-22 13:14:00,3,0,,,,
Požeško-slavonska,HR,2020-04-23 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-24 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-25 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-26 13:24:00,3,0,,,,
Požeško-slavonska,HR,2020-04-27 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-28 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-29 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-04-30 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-05-01 13:05:00,3,0,,,,
Požeško-slavonska,HR,2020-05-02 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-05-03 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-05-04 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-05-05 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-05-06 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-05-07 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-05-08 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-05-09 13:36:00,3,0,,,,
Požeško-slavonska,HR,2020-05-10 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-05-11 14:00:00,3,0,,,,
Požeško-slavonska,HR,2020-05-12 12:54:00,5,0,,,,
Požeško-slavonska,HR,2020-05-13 14:03:00,5,0,,,,
Požeško-slavonska,HR,2020-05-14 13:02:00,8,0,,,,
Požeško-slavonska,HR,2020-05-15 14:00:00,8,0,,,,
Požeško-slavonska,HR,2020-05-16 14:00:00,8,0,,,,
Požeško-slavonska,HR,2020-05-17 13:47:00,8,0,,,,
Požeško-slavonska,HR,2020-05-18 14:00:00,8,0,,,,
Požeško-slavonska,HR,2020-05-19 13:18:00,8,0,,,,
Požeško-slavonska,HR,2020-05-20 14:00:00,8,0,,,,
Požeško-slavonska,HR,2020-05-21 13:56:00,8,0,,,,
Požeško-slavonska,HR,2020-05-22 14:00:00,8,0,,,,
Požeško-slavonska,HR,2020-05-23 12:32:00,8,0,,,,
Požeško-slavonska,HR,2020-05-24 14:00:00,8,0,,,,
Požeško-slavonska,HR,2020-05-25 12:49:00,8,0,,,,
Požeško-slavonska,HR,2020-05-26 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-05-27 12:49:00,8,1,,,,
Požeško-slavonska,HR,2020-05-28 13:20:00,8,1,,,,
Požeško-slavonska,HR,2020-05-29 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-05-30 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-05-31 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-06-01 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-06-02 12:38:00,8,1,,,,
Požeško-slavonska,HR,2020-06-03 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-06-04 12:40:00,8,1,,,,
Požeško-slavonska,HR,2020-06-05 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-06-06 13:10:00,8,1,,,,
Požeško-slavonska,HR,2020-06-07 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-06-08 12:47:00,8,1,,,,
Požeško-slavonska,HR,2020-06-09 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-06-10 12:43:00,8,1,,,,
Požeško-slavonska,HR,2020-06-11 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-06-12 13:04:00,8,1,,,,
Požeško-slavonska,HR,2020-06-13 13:52:00,8,1,,,,
Požeško-slavonska,HR,2020-06-14 13:24:00,8,1,,,,
Požeško-slavonska,HR,2020-06-15 13:09:00,8,1,,,,
Požeško-slavonska,HR,2020-06-16 12:44:00,8,1,,,,
Požeško-slavonska,HR,2020-06-17 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-06-18 13:01:00,8,1,,,,
Požeško-slavonska,HR,2020-06-19 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-06-20 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-06-21 12:48:00,8,1,,,,
Požeško-slavonska,HR,2020-06-22 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-06-23 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-06-24 14:00:00,8,1,,,,
Požeško-slavonska,HR,2020-06-25 12:43:00,8,1,,,,
Požeško-slavonska,HR,2020-06-26 14:28:00,8,1,,,,
Požeško-slavonska,HR,2020-06-27 14:03:00,8,1,,,,
Požeško-slavonska,HR,2020-06-28 13:52:00,8,1,,,,
Požeško-slavonska,HR,2020-06-29 13:30:00,8,1,,,,
Požeško-slavonska,HR,2020-06-30 14:00:00,10,1,,,,
Požeško-slavonska,HR,2020-07-01 14:00:00,18,1,,,,
Požeško-slavonska,HR,2020-07-02 13:00:00,27,1,,,,
Požeško-slavonska,HR,2020-07-03 13:02:00,49,1,,,,
Požeško-slavonska,HR,2020-07-04 12:48:00,62,1,,,,
Požeško-slavonska,HR,2020-07-05 12:55:00,72,1,,,,
Požeško-slavonska,HR,2020-07-06 12:41:00,72,1,,,,
Požeško-slavonska,HR,2020-07-07 14:00:00,72,1,,,,
Požeško-slavonska,HR,2020-07-08 12:19:00,73,1,,,,
Požeško-slavonska,HR,2020-07-09 12:28:00,76,1,,,,
Požeško-slavonska,HR,2020-07-10 12:54:00,76,1,,,,
Požeško-slavonska,HR,2020-07-11 13:09:00,78,1,,,,
Požeško-slavonska,HR,2020-07-12 12:55:00,80,1,,,,
Požeško-slavonska,HR,2020-07-13 14:00:00,80,1,,,,
Požeško-slavonska,HR,2020-07-14 14:00:00,80,1,,,,
Požeško-slavonska,HR,2020-07-15 13:51:00,87,1,,,,
Požeško-slavonska,HR,2020-07-16 13:42:00,88,1,,,,
Požeško-slavonska,HR,2020-07-17 14:00:00,88,1,,,,
Požeško-slavonska,HR,2020-07-18 14:00:00,88,1,,,,
Požeško-slavonska,HR,2020-07-19 13:29:00,89,1,,,,
Požeško-slavonska,HR,2020-07-20 14:00:00,89,1,,,,
Požeško-slavonska,HR,2020-07-21 14:00:00,89,1,,,,
Požeško-slavonska,HR,2020-07-22 14:00:00,91,1,,,,
Požeško-slavonska,HR,2020-07-23 14:00:00,93,1,,,,
Požeško-slavonska,HR,2020-07-24 13:31:00,93,1,,,,
Požeško-slavonska,HR,2020-07-25 15:05:00,94,1,,,,
Požeško-slavonska,HR,2020-07-26 14:00:00,94,1,,,,
Požeško-slavonska,HR,2020-07-27 14:00:00,94,1,,,,
Požeško-slavonska,HR,2020-07-28 14:00:00,94,1,,,,
Požeško-slavonska,HR,2020-07-29 13:44:00,94,1,,,,
Požeško-slavonska,HR,2020-07-30 13:28:00,94,1,,,,
Požeško-slavonska,HR,2020-07-31 14:00:00,94,1,,,,
Požeško-slavonska,HR,2020-08-01 13:27:00,94,1,,,,
Požeško-slavonska,HR,2020-08-02 13:41:00,94,1,,,,
Požeško-slavonska,HR,2020-08-03 13:14:00,94,1,,,,
Požeško-slavonska,HR,2020-08-04 12:54:00,94,1,,,,
Požeško-slavonska,HR,2020-08-05 12:31:00,96,1,,,,
Požeško-slavonska,HR,2020-08-06 13:29:00,96,1,,,,
Požeško-slavonska,HR,2020-08-07 13:00:00,97,1,,,,
Požeško-slavonska,HR,2020-08-08 13:02:00,97,1,,,,
Požeško-slavonska,HR,2020-08-09 13:01:00,97,1,,,,
Požeško-slavonska,HR,2020-08-10 12:58:00,97,1,,,,
Požeško-slavonska,HR,2020-08-11 13:09:00,98,1,,,,
Požeško-slavonska,HR,2020-08-12 13:02:00,98,1,,,,
Požeško-slavonska,HR,2020-08-13 13:11:00,100,1,,,,
Požeško-slavonska,HR,2020-08-14 13:10:00,103,1,,,,
Požeško-slavonska,HR,2020-08-15 12:58:00,103,1,,,,
Požeško-slavonska,HR,2020-08-16 12:53:00,108,1,,,,
Požeško-slavonska,HR,2020-08-17 13:20:00,108,1,,,,
Požeško-slavonska,HR,2020-08-18 13:39:00,110,1,,,,
Požeško-slavonska,HR,2020-08-19 13:51:00,110,1,,,,
Požeško-slavonska,HR,2020-08-20 13:50:00,111,1,,,,
Požeško-slavonska,HR,2020-08-21 13:33:00,112,1,,,,
Požeško-slavonska,HR,2020-08-22 13:56:00,114,1,,,,
Požeško-slavonska,HR,2020-08-23 13:45:00,127,1,,,,
Požeško-slavonska,HR,2020-08-24 13:03:00,128,1,,,,
Požeško-slavonska,HR,2020-08-25 13:00:00,130,1,,,,
Požeško-slavonska,HR,2020-08-26 13:02:00,133,1,,,,
Požeško-slavonska,HR,2020-08-27 13:14:00,141,1,,,,
Požeško-slavonska,HR,2020-08-28 12:46:00,142,1,,,,
Požeško-slavonska,HR,2020-08-29 13:00:00,144,1,,,,
Požeško-slavonska,HR,2020-08-30 08:47:00,162,1,,,,
Požeško-slavonska,HR,2020-08-31 08:09:00,173,1,,,,
Požeško-slavonska,HR,2020-09-01 09:12:00,189,1,,,,
Požeško-slavonska,HR,2020-09-02 08:14:00,191,1,,,,
Požeško-slavonska,HR,2020-09-03 08:52:00,204,1,,,,
Požeško-slavonska,HR,2020-09-04 08:53:00,209,1,,,,
Požeško-slavonska,HR,2020-09-05 08:19:00,213,1,,,,
Požeško-slavonska,HR,2020-09-06 08:16:00,216,1,,,,
Požeško-slavonska,HR,2020-09-07 09:01:00,216,1,,,,
Požeško-slavonska,HR,2020-09-08 08:10:00,232,1,,,,
Požeško-slavonska,HR,2020-09-09 08:11:00,240,1,,,,
Požeško-slavonska,HR,2020-09-10 09:15:00,252,1,,,,
Požeško-slavonska,HR,2020-09-11 08:45:00,253,1,,,,
Požeško-slavonska,HR,2020-09-12 08:44:00,270,1,,,,
Požeško-slavonska,HR,2020-09-13 08:39:00,273,1,,,,
Požeško-slavonska,HR,2020-09-14 08:15:00,273,1,,,,
Požeško-slavonska,HR,2020-09-15 08:55:00,284,1,,,,
Požeško-slavonska,HR,2020-09-16 08:10:00,300,1,,,,
Požeško-slavonska,HR,2020-09-17 08:29:00,313,1,,,,
Požeško-slavonska,HR,2020-09-18 08:23:00,322,1,,,,
Požeško-slavonska,HR,2020-09-19 08:30:00,333,1,,,,
Požeško-slavonska,HR,2020-09-20 08:37:00,348,1,,,,
Požeško-slavonska,HR,2020-09-21 08:04:00,348,1,,,,
Požeško-slavonska,HR,2020-09-22 08:12:00,358,1,,,,
Požeško-slavonska,HR,2020-09-23 08:47:00,360,1,,,,
Požeško-slavonska,HR,2020-09-24 08:11:00,378,1,,,,
Požeško-slavonska,HR,2020-09-25 08:19:00,383,1,,,,
Požeško-slavonska,HR,2020-09-26 08:42:00,401,1,,,,
Požeško-slavonska,HR,2020-09-27 08:45:00,410,1,,,,
Požeško-slavonska,HR,2020-09-28 08:39:00,410,1,,,,
Požeško-slavonska,HR,2020-09-29 08:36:00,417,1,,,,
Požeško-slavonska,HR,2020-09-30 08:38:00,426,1,,,,
Požeško-slavonska,HR,2020-10-01 08:36:00,432,1,,,,
Požeško-slavonska,HR,2020-10-02 08:31:00,439,1,,,,
Požeško-slavonska,HR,2020-10-03 08:35:00,442,1,,,,
Požeško-slavonska,HR,2020-10-04 08:32:00,446,2,,,,
Požeško-slavonska,HR,2020-10-05 08:07:00,446,2,,,,
Požeško-slavonska,HR,2020-10-06 08:41:00,451,2,,,,
Požeško-slavonska,HR,2020-10-07 08:46:00,457,2,,,,
Požeško-slavonska,HR,2020-10-08 09:05:00,469,2,,,,
Požeško-slavonska,HR,2020-10-09 08:21:00,475,2,,,,
Požeško-slavonska,HR,2020-10-10 09:08:00,481,2,,,,
Požeško-slavonska,HR,2020-10-11 08:39:00,489,2,,,,
Požeško-slavonska,HR,2020-10-12 08:28:00,490,2,,,,
Požeško-slavonska,HR,2020-10-13 08:25:00,496,2,,,,
Požeško-slavonska,HR,2020-10-14 08:28:00,508,2,,,,
Požeško-slavonska,HR,2020-10-15 08:54:00,529,2,,,,
Požeško-slavonska,HR,2020-10-16 08:20:00,536,2,,,,
Požeško-slavonska,HR,2020-10-17 08:33:00,548,2,,,,
Požeško-slavonska,HR,2020-10-18 08:47:00,555,2,,,,
Požeško-slavonska,HR,2020-10-19 09:08:00,555,2,,,,
Požeško-slavonska,HR,2020-10-20 08:51:00,566,2,,,,
Požeško-slavonska,HR,2020-10-21 08:53:00,569,2,,,,
Požeško-slavonska,HR,2020-10-22 08:16:00,592,2,,,,
Požeško-slavonska,HR,2020-10-23 08:44:00,597,2,,,,
Požeško-slavonska,HR,2020-10-24 08:46:00,627,2,,,,
Požeško-slavonska,HR,2020-10-25 08:42:00,643,3,,,,
Primorsko-goranska,HR,2020-03-21 17:07:00,18,0,,,,
Primorsko-goranska,HR,2020-03-22 15:34:00,21,0,,,,
Primorsko-goranska,HR,2020-03-23 15:56:00,21,0,,,,
Primorsko-goranska,HR,2020-03-24 16:00:00,28,0,,,,
Primorsko-goranska,HR,2020-03-25 16:00:00,34,0,,,,
Primorsko-goranska,HR,2020-03-26 15:21:00,35,0,,,,
Primorsko-goranska,HR,2020-03-27 16:00:00,35,0,,,,
Primorsko-goranska,HR,2020-03-28 15:38:00,38,0,,,,
Primorsko-goranska,HR,2020-03-29 14:00:00,38,0,,,,
Primorsko-goranska,HR,2020-03-30 13:34:00,43,0,,,,
Primorsko-goranska,HR,2020-03-31 14:00:00,46,0,,,,
Primorsko-goranska,HR,2020-04-01 14:00:00,60,0,,,,
Primorsko-goranska,HR,2020-04-02 13:30:00,62,0,,,,
Primorsko-goranska,HR,2020-04-03 13:48:00,63,0,,,,
Primorsko-goranska,HR,2020-04-04 14:04:00,65,0,,,,
Primorsko-goranska,HR,2020-04-05 14:00:00,66,0,,,,
Primorsko-goranska,HR,2020-04-06 13:58:00,67,0,,,,
Primorsko-goranska,HR,2020-04-07 14:00:00,68,0,,,,
Primorsko-goranska,HR,2020-04-08 11:00:00,69,0,,,,
Primorsko-goranska,HR,2020-04-09 14:00:00,70,0,,,,
Primorsko-goranska,HR,2020-04-10 14:00:00,73,0,,,,
Primorsko-goranska,HR,2020-04-11 13:17:00,73,0,,,,
Primorsko-goranska,HR,2020-04-12 14:00:00,75,0,,,,
Primorsko-goranska,HR,2020-04-13 14:00:00,77,0,,,,
Primorsko-goranska,HR,2020-04-14 14:00:00,77,1,,,,
Primorsko-goranska,HR,2020-04-15 14:00:00,78,1,,,,
Primorsko-goranska,HR,2020-04-16 14:00:00,79,1,,,,
Primorsko-goranska,HR,2020-04-17 14:00:00,79,1,,,,
Primorsko-goranska,HR,2020-04-18 13:26:00,79,1,,,,
Primorsko-goranska,HR,2020-04-19 14:00:00,80,1,,,,
Primorsko-goranska,HR,2020-04-20 13:54:00,80,1,,,,
Primorsko-goranska,HR,2020-04-21 14:00:00,82,1,,,,
Primorsko-goranska,HR,2020-04-22 13:14:00,82,1,,,,
Primorsko-goranska,HR,2020-04-23 14:00:00,82,1,,,,
Primorsko-goranska,HR,2020-04-24 14:00:00,82,1,,,,
Primorsko-goranska,HR,2020-04-25 14:00:00,82,1,,,,
Primorsko-goranska,HR,2020-04-26 13:24:00,82,1,,,,
Primorsko-goranska,HR,2020-04-27 14:00:00,82,1,,,,
Primorsko-goranska,HR,2020-04-28 14:00:00,82,1,,,,
Primorsko-goranska,HR,2020-04-29 14:00:00,82,1,,,,
